province,city,city_id,year,first_treat_year,treated,treatment_coverage_slot,post,did_active_implied,treatment_source,source_note,aggregation_weight,city_n_source,treated_city_count_implied_source,treat_share_source,did_intensity_source,threshold_rule,source_file
广东,IMPLIED_SLOT_003,IMPLIED::广东::003,2021,2016.0,1,1,1,1,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_004,IMPLIED::广东::004,2021,2016.0,1,1,1,1,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_005,IMPLIED::广东::005,2021,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_006,IMPLIED::广东::006,2021,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_007,IMPLIED::广东::007,2021,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_008,IMPLIED::广东::008,2021,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_009,IMPLIED::广东::009,2021,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_010,IMPLIED::广东::010,2021,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_011,IMPLIED::广东::011,2021,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_012,IMPLIED::广东::012,2021,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_013,IMPLIED::广东::013,2021,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_014,IMPLIED::广东::014,2021,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_015,IMPLIED::广东::015,2021,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_016,IMPLIED::广东::016,2021,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_017,IMPLIED::广东::017,2021,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_018,IMPLIED::广东::018,2021,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_019,IMPLIED::广东::019,2021,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_020,IMPLIED::广东::020,2021,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_021,IMPLIED::广东::021,2021,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_001,IMPLIED::广东::001,2022,2016.0,1,1,1,1,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_002,IMPLIED::广东::002,2022,2016.0,1,1,1,1,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_003,IMPLIED::广东::003,2022,2016.0,1,1,1,1,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_004,IMPLIED::广东::004,2022,2016.0,1,1,1,1,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_005,IMPLIED::广东::005,2022,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_006,IMPLIED::广东::006,2022,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_007,IMPLIED::广东::007,2022,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_008,IMPLIED::广东::008,2022,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_009,IMPLIED::广东::009,2022,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_010,IMPLIED::广东::010,2022,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_011,IMPLIED::广东::011,2022,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_012,IMPLIED::广东::012,2022,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_013,IMPLIED::广东::013,2022,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_014,IMPLIED::广东::014,2022,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_015,IMPLIED::广东::015,2022,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_016,IMPLIED::广东::016,2022,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_017,IMPLIED::广东::017,2022,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_018,IMPLIED::广东::018,2022,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_019,IMPLIED::广东::019,2022,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_020,IMPLIED::广东::020,2022,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广东,IMPLIED_SLOT_021,IMPLIED::广东::021,2022,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,21,4,0.1904761904761904,0.1904761904761904,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_001,IMPLIED::广西::001,2014,2016.0,0,1,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_002,IMPLIED::广西::002,2014,2016.0,0,1,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_003,IMPLIED::广西::003,2014,2016.0,0,1,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_004,IMPLIED::广西::004,2014,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_005,IMPLIED::广西::005,2014,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_006,IMPLIED::广西::006,2014,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_007,IMPLIED::广西::007,2014,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_008,IMPLIED::广西::008,2014,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_009,IMPLIED::广西::009,2014,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_010,IMPLIED::广西::010,2014,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_011,IMPLIED::广西::011,2014,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_012,IMPLIED::广西::012,2014,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_013,IMPLIED::广西::013,2014,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_014,IMPLIED::广西::014,2014,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_001,IMPLIED::广西::001,2015,2016.0,0,1,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_002,IMPLIED::广西::002,2015,2016.0,0,1,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_003,IMPLIED::广西::003,2015,2016.0,0,1,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_004,IMPLIED::广西::004,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_005,IMPLIED::广西::005,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_006,IMPLIED::广西::006,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_007,IMPLIED::广西::007,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_008,IMPLIED::广西::008,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_009,IMPLIED::广西::009,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_010,IMPLIED::广西::010,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_011,IMPLIED::广西::011,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_012,IMPLIED::广西::012,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_013,IMPLIED::广西::013,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_014,IMPLIED::广西::014,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
广西,IMPLIED_SLOT_001,IMPLIED::广西::001,2016,2016.0,1,1,1,1,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,3,0.2142857142857142,0.2142857142857142,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
