proxy_id,province,year,city_n,eligible_city_count,treated_city_count_implied_source,treated_city_count_integer,treat_share_current,treat_share_recomputed_from_integer_count,difference,post,did_intensity_current,did_intensity_recomputed,did_intensity_difference,first_treat_year_province_level,ever_treated_province_level,aggregation_rule,threshold_rule,flag,flag_note,working_threshold_proxy_type,working_threshold_count,working_threshold_share,source_file,use_for_analysis,boundary_note
广东_2022,广东,2022,21.0,21.0,4.0,4.0,0.1904761904761904,0.1904761904761904,5.551115123125783e-17,1,0.1904761904761904,0.1904761904761904,5.551115123125783e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,4.0,0.1904761904761904,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
广西_2014,广西,2014,14.0,14.0,3.0,3.0,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,0,0.0,0.0,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2142857142857142,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
广西_2015,广西,2015,14.0,14.0,3.0,3.0,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,0,0.0,0.0,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2142857142857142,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
广西_2016,广西,2016,14.0,14.0,3.0,3.0,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,1,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2142857142857142,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
广西_2017,广西,2017,14.0,14.0,3.0,3.0,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,1,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2142857142857142,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
广西_2018,广西,2018,14.0,14.0,3.0,3.0,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,1,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2142857142857142,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
广西_2019,广西,2019,14.0,14.0,3.0,3.0,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,1,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2142857142857142,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
广西_2020,广西,2020,14.0,14.0,3.0,3.0,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,1,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2142857142857142,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
广西_2021,广西,2021,14.0,14.0,3.0,3.0,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,1,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2142857142857142,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
广西_2022,广西,2022,14.0,14.0,3.0,3.0,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,1,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2142857142857142,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
新疆_2014,新疆,2014,14.0,14.0,2.0,2.0,0.1428571428571428,0.1428571428571428,5.551115123125783e-17,0,0.0,0.0,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,2.0,0.1428571428571428,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
新疆_2015,新疆,2015,14.0,14.0,2.0,2.0,0.1428571428571428,0.1428571428571428,5.551115123125783e-17,0,0.0,0.0,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,2.0,0.1428571428571428,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
新疆_2016,新疆,2016,14.0,14.0,2.0,2.0,0.1428571428571428,0.1428571428571428,5.551115123125783e-17,1,0.1428571428571428,0.1428571428571428,5.551115123125783e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,2.0,0.1428571428571428,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
新疆_2017,新疆,2017,14.0,14.0,2.0,2.0,0.1428571428571428,0.1428571428571428,5.551115123125783e-17,1,0.1428571428571428,0.1428571428571428,5.551115123125783e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,2.0,0.1428571428571428,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
新疆_2018,新疆,2018,14.0,14.0,2.0,2.0,0.1428571428571428,0.1428571428571428,5.551115123125783e-17,1,0.1428571428571428,0.1428571428571428,5.551115123125783e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,2.0,0.1428571428571428,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
新疆_2019,新疆,2019,14.0,14.0,2.0,2.0,0.1428571428571428,0.1428571428571428,5.551115123125783e-17,1,0.1428571428571428,0.1428571428571428,5.551115123125783e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,2.0,0.1428571428571428,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
新疆_2020,新疆,2020,14.0,14.0,2.0,2.0,0.1428571428571428,0.1428571428571428,5.551115123125783e-17,1,0.1428571428571428,0.1428571428571428,5.551115123125783e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,2.0,0.1428571428571428,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
新疆_2021,新疆,2021,,,,,0.0,,,0,0.0,,,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,MISSING_CITY_N,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,,,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,False,Not usable for slot-level analysis because city_n is missing; retain for missingness audit only.
新疆_2022,新疆,2022,,,,,0.0,,,0,0.0,,,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,MISSING_CITY_N,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,,,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,False,Not usable for slot-level analysis because city_n is missing; retain for missingness audit only.
新疆生产建设兵团_2015,新疆生产建设兵团,2015,,,,,0.0,,,0,0.0,,,,0,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,MISSING_CITY_N,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,,,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,False,Not usable for slot-level analysis because city_n is missing; retain for missingness audit only.
新疆生产建设兵团_2016,新疆生产建设兵团,2016,,,,,0.0,,,0,0.0,,,,0,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,MISSING_CITY_N,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,,,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,False,Not usable for slot-level analysis because city_n is missing; retain for missingness audit only.
新疆生产建设兵团_2017,新疆生产建设兵团,2017,,,,,0.0,,,0,0.0,,,,0,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,MISSING_CITY_N,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,,,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,False,Not usable for slot-level analysis because city_n is missing; retain for missingness audit only.
新疆生产建设兵团_2020,新疆生产建设兵团,2020,,,,,0.0,,,0,0.0,,,,0,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,MISSING_CITY_N,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,,,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,False,Not usable for slot-level analysis because city_n is missing; retain for missingness audit only.
江苏_2014,江苏,2014,13.0,13.0,3.0,3.0,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,0,0.0,0.0,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2307692307692307,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
江苏_2015,江苏,2015,13.0,13.0,3.0,3.0,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,0,0.0,0.0,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2307692307692307,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
江苏_2016,江苏,2016,13.0,13.0,3.0,3.0,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,1,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2307692307692307,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
江苏_2017,江苏,2017,13.0,13.0,3.0,3.0,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,1,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2307692307692307,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
江苏_2018,江苏,2018,13.0,13.0,3.0,3.0,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,1,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2307692307692307,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
江苏_2019,江苏,2019,13.0,13.0,3.0,3.0,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,1,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2307692307692307,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
江苏_2020,江苏,2020,13.0,13.0,3.0,3.0,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,1,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2307692307692307,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
江苏_2021,江苏,2021,13.0,13.0,3.0,3.0,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,1,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2307692307692307,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
江苏_2022,江苏,2022,13.0,13.0,3.0,3.0,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,1,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2307692307692307,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
江西_2014,江西,2014,11.0,11.0,3.0,3.0,0.2727272727272727,0.2727272727272727,0.0,0,0.0,0.0,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2727272727272727,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
江西_2015,江西,2015,11.0,11.0,3.0,3.0,0.2727272727272727,0.2727272727272727,0.0,0,0.0,0.0,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2727272727272727,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
江西_2016,江西,2016,11.0,11.0,3.0,3.0,0.2727272727272727,0.2727272727272727,0.0,1,0.2727272727272727,0.2727272727272727,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2727272727272727,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
江西_2017,江西,2017,,,,,0.0,,,0,0.0,,,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,MISSING_CITY_N,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,,,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,False,Not usable for slot-level analysis because city_n is missing; retain for missingness audit only.
江西_2018,江西,2018,,,,,0.0,,,0,0.0,,,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,MISSING_CITY_N,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,,,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,False,Not usable for slot-level analysis because city_n is missing; retain for missingness audit only.
江西_2019,江西,2019,11.0,11.0,3.0,3.0,0.2727272727272727,0.2727272727272727,0.0,1,0.2727272727272727,0.2727272727272727,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2727272727272727,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
江西_2020,江西,2020,11.0,11.0,3.0,3.0,0.2727272727272727,0.2727272727272727,0.0,1,0.2727272727272727,0.2727272727272727,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2727272727272727,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
江西_2021,江西,2021,11.0,11.0,3.0,3.0,0.2727272727272727,0.2727272727272727,0.0,1,0.2727272727272727,0.2727272727272727,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2727272727272727,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
江西_2022,江西,2022,11.0,11.0,3.0,3.0,0.2727272727272727,0.2727272727272727,0.0,1,0.2727272727272727,0.2727272727272727,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2727272727272727,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
河北_2014,河北,2014,11.0,11.0,3.0,3.0,0.2727272727272727,0.2727272727272727,0.0,0,0.0,0.0,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2727272727272727,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
河北_2015,河北,2015,11.0,11.0,3.0,3.0,0.2727272727272727,0.2727272727272727,0.0,0,0.0,0.0,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2727272727272727,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
河北_2016,河北,2016,11.0,11.0,3.0,3.0,0.2727272727272727,0.2727272727272727,0.0,1,0.2727272727272727,0.2727272727272727,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2727272727272727,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
河北_2017,河北,2017,11.0,11.0,3.0,3.0,0.2727272727272727,0.2727272727272727,0.0,1,0.2727272727272727,0.2727272727272727,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2727272727272727,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
河北_2018,河北,2018,11.0,11.0,3.0,3.0,0.2727272727272727,0.2727272727272727,0.0,1,0.2727272727272727,0.2727272727272727,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2727272727272727,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
河北_2019,河北,2019,11.0,11.0,3.0,3.0,0.2727272727272727,0.2727272727272727,0.0,1,0.2727272727272727,0.2727272727272727,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2727272727272727,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
河北_2020,河北,2020,11.0,11.0,3.0,3.0,0.2727272727272727,0.2727272727272727,0.0,1,0.2727272727272727,0.2727272727272727,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2727272727272727,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
